idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
505,25.25,-6.66670134907759,1.9790551912119768e-66,-6.000000000000012,-0.750997514525169,5.4845186274592345e-65,0.0,-0.008151217294738444,1.4550767691577081e-64,0.0,0.0,70.0,255.0,255.0,255.0
506,25.3,-6.704261467798515,5.028539263196411e-66,-6.000000000000012,-0.7514076029976291,5.17391598612618e-65,0.0,-0.008169478842035005,-4.020095512335689e-64,0.0,0.0,70.0,255.0,255.0,255.0
507,25.35,-6.741842109377353,7.152971177338157e-66,-6.000000000000012,-0.7518144624093726,1.464423115123545e-65,0.0,-0.008022162089993401,-1.0625149008832524e-63,0.0,0.0,70.0,255.0,255.0,255.0
508,25.400000000000002,-6.7794429140394525,6.492962378319956e-66,-6.000000000000012,-0.7522098192066284,-5.451233022706345e-65,0.0,-0.007705494861198758,-1.5343320018029536e-63,0.0,0.0,70.0,255.0,255.0,255.0
509,25.450000000000003,-6.8170630912980155,1.7017381546318113e-66,-6.000000000000012,-0.7525850118954924,-1.3878896902905993e-64,0.0,-0.007217246908108876,-1.5017269150029437e-63,0.0,0.0,70.0,255.0,255.0,255.0
510,25.5,-6.854701415229002,-7.385934524586038e-66,-6.000000000000012,-0.7529315438974393,-2.0468502172735783e-64,0.0,-0.006556080998354474,-5.430420431409742e-64,0.0,0.0,70.0,255.0,255.0,255.0
511,25.55,-6.892356245687759,-1.8766764018103974e-65,-6.000000000000012,-0.7532406199953279,-1.9309317334315736e-64,0.0,-0.005735936412065712,1.5003200703316425e-63,0.0,0.0,70.0,255.0,255.0,255.0
512,25.6,-6.930025477228535,-2.669525185890177e-65,-6.000000000000012,-0.7535051375386459,-5.465301469419357e-65,0.0,-0.004830464188732009,3.965359593895308e-63,0.0,0.0,70.0,255.0,255.0,255.0
513,25.650000000000002,-6.967706759441624,-2.423206548752333e-65,-6.000000000000012,-0.7537236664142011,2.0344278604637346e-64,0.0,-0.003963289492503463,5.726204986407486e-63,0.0,0.0,70.0,255.0,255.0,255.0
514,25.700000000000003,-7.005397843869955,-6.350973254264424e-66,-6.000000000000012,-0.7539014664878962,5.1796748394655514e-64,0.0,-0.0032662948495243427,5.604521145884655e-63,0.0,0.0,70.0,255.0,255.0,255.0
515,25.75,-7.043096906090414,2.756468290713218e-65,-6.000000000000012,-0.7540502958991535,7.638949006348391e-64,0.0,-0.0028684680355439696,2.0266604956481244e-63,0.0,0.0,70.0,255.0,255.0,255.0
516,25.8,-7.08080287345987,7.0038516809219494e-65,-6.000000000000012,-0.7541883132914506,7.206335335113676e-64,0.0,-0.0028272883286994954,-5.599270730093002e-63,0.0,0.0,70.0,255.0,255.0,255.0
517,25.85,-7.118515737419559,9.962803625826894e-65,-6.000000000000012,-0.7543330247320235,2.039678276255389e-64,0.0,-0.003051505630580209,-1.4798923474697978e-62,0.0,0.0,70.0,255.0,255.0,255.0
518,25.900000000000002,-7.156236175933072,9.043529957177339e-65,-6.000000000000012,-0.7544934638545087,-7.592588139584303e-64,0.0,-0.003364983533415966,-2.1370487943826992e-62,0.0,0.0,70.0,255.0,255.0,255.0
519,25.950000000000003,-7.1939650838050095,2.37021548624259e-65,-6.000000000000012,-0.7546695230853651,-1.9330809667571603e-63,0.0,-0.003584799801359395,-2.0916357668535677e-62,0.0,0.0,70.0,255.0,255.0,255.0
520,26.0,-7.231703128241609,-1.0287279710394265e-64,-6.000000000000012,-0.7548519438346446,-2.8508945808119984e-63,0.0,-0.0035340561828078876,-7.563599939451527e-63,0.0,0.0,70.0,255.0,255.0,255.0
521,26.05,-7.269450278188474,-2.6138730321877398e-64,-6.000000000000012,-0.7550229287036458,-2.689440960702313e-63,0.0,-0.0031216235599096365,2.089676285004036e-62,0.0,0.0,70.0,255.0,255.0,255.0
522,26.1,-7.3072054211119735,-3.71816893174174e-64,-6.000000000000012,-0.7551641061906356,-7.612182958079619e-64,0.0,-0.0024089212148581396,5.523033430489662e-62,0.0,0.0,70.0,255.0,255.0,255.0
523,26.150000000000002,-7.344966688807538,-3.375091327995702e-64,-6.000000000000012,-0.7552638208251317,2.833592469787348e-63,0.0,-0.00153136844840418,7.975574678890045e-62,0.0,0.0,70.0,255.0,255.0,255.0
524,26.200000000000003,-7.382731803194487,-8.845764619543916e-65,-6.000000000000012,-0.755317243035476,7.214356383082085e-63,0.0,-0.0006277926585696036,7.806090952825803e-62,0.0,0.0,70.0,255.0,255.0,255.0
525,26.25,-7.420498413111085,3.839265055086383e-64,-6.000000000000012,-0.7553266000909886,1.063968342261315e-62,0.0,0.0001687020916740778,2.822773926215795e-62,0.0,0.0,70.0,255.0,255.0,255.0
526,26.3,-7.4582644632035855,9.755106960658761e-64,-6.000000000000012,-0.7553003728263086,1.003713030929788e-62,0.0,0.0007810086760429158,-7.798778067006842e-62,0.0,0.0,70.0,255.0,255.0,255.0
527,26.35,-7.496028450393716,1.3876395364384264e-63,-6.000000000000012,-0.7552484992233843,2.840905355606308e-63,0.0,0.001210826853004221,-2.0612241374488837e-61,0.0,0.0,70.0,255.0,255.0,255.0
528,26.400000000000002,-7.533789313125924,1.259601231626507e-63,-6.000000000000012,-0.7551792901410082,-1.0575111065190957e-62,0.0,0.001485981802584746,-2.9765249921177487e-61,0.0,0.0,70.0,255.0,255.0,255.0
529,26.450000000000003,-7.571546379407817,3.301284299193306e-64,-6.000000000000012,-0.7550999010431259,-2.692434456557118e-62,0.0,0.0016364832555737507,-2.9132728044449657e-61,0.0,0.0,70.0,255.0,255.0,255.0
530,26.5,-7.6092993032302365,-1.4328332249306112e-63,-6.000000000000012,-0.7550156418154508,-3.970783910964061e-62,0.0,0.0017032571406616626,-1.053473571091804e-61,0.0,0.0,70.0,255.0,255.0,255.0
531,26.55,-7.647047943589362,-3.6406554810447315e-63,-6.000000000000012,-0.7549295753290597,-3.745908027648922e-62,0.0,0.001716563215392597,2.9105435983023354e-61,0.0,0.0,70.0,255.0,255.0,255.0
532,26.6,-7.6847922607631425,-5.178741252579534e-63,-6.000000000000012,-0.7548439854939115,-1.0602403126617262e-62,0.0,0.0016864529627902414,7.692593206746573e-61,0.0,0.0,70.0,255.0,255.0,255.0
533,26.650000000000002,-7.722532342138753,-4.700895793706458e-63,-6.000000000000012,-0.7547609300327807,3.9466851790976505e-62,0.0,0.0016282803988687533,1.1108542500581986e-60,0.0,0.0,70.0,255.0,255.0,255.0
534,26.700000000000003,-7.7602683537664205,-1.2320560734818827e-63,-6.000000000000012,-0.7546811574540246,1.004830218792026e-61,0.0,0.0015675472818443836,1.0872482122497276e-60,0.0,0.0,70.0,255.0,255.0,255.0
535,26.75,-7.7980004578841555,5.347406394213805e-63,-6.000000000000012,-0.7546041753045962,1.4819167301594927e-61,0.0,0.0015143066417699913,3.931616891745637e-61,0.0,0.0,70.0,255.0,255.0,255.0
536,26.8,-7.83572877129688,1.3587111228113045e-62,-6.000000000000012,-0.7545297267898476,1.3979919079665898e-61,0.0,0.0014794517492866532,-1.0862296586508651e-60,0.0,0.0,70.0,255.0,255.0,255.0
537,26.85,-7.87345343056314,1.9327325473879702e-62,-6.000000000000012,-0.7544562301296676,3.956870715086276e-62,0.0,0.0015206573329429318,-2.8709148689537393e-60,0.0,0.0,70.0,255.0,255.0,255.0
538,26.900000000000002,-7.911174394309847,1.754398194319932e-62,-6.000000000000012,-0.7543776610565534,-1.4729229609871499e-61,0.0,0.0017236005648513242,-4.1457645010210193e-60,0.0,0.0,70.0,255.0,255.0,255.0
539,26.950000000000003,-7.948891196668796,4.598095864008202e-63,-6.000000000000012,-0.7542838700731824,-3.750077429512392e-61,0.0,0.0021599010429085297,-4.0576655685544147e-60,0.0,0.0,70.0,255.0,255.0,255.0
540,27.0,-7.986602781317165,-1.9956792351924607e-62,-6.000000000000012,-0.7541616709522625,-5.530588529541565e-61,0.0,0.002891451023767644,-1.4672993995890742e-60,0.0,0.0,70.0,255.0,255.0,255.0
541,27.05,-8.024307363764022,-5.070778943140745e-62,-6.000000000000012,-0.7539947249708057,-5.217376829101466e-61,0.0,0.003933741676487301,4.053864274773226e-60,0.0,0.0,70.0,255.0,255.0,255.0
542,27.1,-8.062002253814246,-7.2130560642939275e-62,-6.000000000000012,-0.7537682967846138,-1.4767242547683384e-61,0.0,0.0051883069838609686,1.0714400155140301e-59,0.0,0.0,70.0,255.0,255.0,255.0
543,27.150000000000002,-8.099684193442483,-6.547503197909084e-62,-6.000000000000012,-0.7534758942724196,5.497023326038836e-61,0.0,0.006477410581773313,1.5472203754025885e-59,0.0,0.0,70.0,255.0,255.0,255.0
544,27.200000000000003,-8.137349843241488,-1.7160327382550918e-62,-6.000000000000012,-0.7531205557264364,1.3995479499257546e-60,0.0,0.007614387006427137,1.5143414061967931e-59,0.0,0.0,70.0,255.0,255.0,255.0
545,27.25,-8.174996249015127,7.447976301348464e-62,-6.000000000000012,-0.7527144555717769,2.064043738800677e-60,0.0,0.008431870614877823,5.476035909181731e-60,0.0,0.0,70.0,255.0,255.0,255.0
546,27.3,-8.212621288798665,1.892440464975168e-61,-6.000000000000012,-0.7522773686649487,1.9471515408439278e-60,0.0,0.008845068725804595,-1.5129227440442046e-59,0.0,0.0,70.0,255.0,255.0,255.0
547,27.35,-8.250223985881622,2.6919491709787744e-61,-6.000000000000012,-0.7518299486991964,5.511209947564724e-61,0.0,0.008893294218914605,-3.998668575160747e-59,0.0,0.0,70.0,255.0,255.0,255.0
548,27.400000000000002,-8.287804283668585,2.4435614597316403e-61,-6.000000000000012,-0.7513880392430572,-2.0515170343168194e-60,0.0,0.008680416781103872,-5.7743050515082515e-59,0.0,0.0,70.0,255.0,255.0,255.0
549,27.450000000000003,-8.325362789805927,6.4043213666195505e-62,-6.000000000000012,-0.750961907021086,-5.223184056751779e-60,0.0,0.008328751397534973,-5.651599067931732e-59,0.0,0.0,70.0,255.0,255.0,255.0
550,27.5,-8.362900474370694,-2.779622597020139e-61,-6.000000000000012,-0.7505551641033037,-7.703116102248552e-60,0.0,0.007965122461150997,-2.0436844237137844e-59,0.0,0.0,70.0,255.0,255.0,255.0
551,27.55,-8.400418306216258,-7.062683965586597e-61,-6.000000000000012,-0.7501653947749709,-7.266868480465563e-60,0.0,0.0076711582460475825,5.646304548699497e-59,0.0,0.0,70.0,255.0,255.0,255.0
552,27.6,-8.43791701384819,-1.0046491077485703e-60,-6.000000000000012,-0.7497880482786989,-2.0568115535490542e-60,0.0,0.007475718937577369,1.4923234285128953e-58,0.0,0.0,70.0,255.0,255.0,255.0
553,27.650000000000002,-8.475397111044128,-9.119495519135651e-61,-6.000000000000012,-0.7494178228812132,7.656365804663391e-60,0.0,0.007406236978191316,2.1549999830630417e-58,0.0,0.0,70.0,255.0,255.0,255.0
554,27.700000000000003,-8.512858796136312,-2.3901252728223104e-61,-6.000000000000012,-0.7490474245808798,1.949318827708136e-59,0.0,0.007495782228161829,2.1092054865530137e-58,0.0,0.0,70.0,255.0,255.0,255.0
555,27.75,-8.550301853502216,1.037369275794571e-60,-6.000000000000012,-0.748668244658397,2.8748420670193526e-59,0.0,0.0077596675138735804,7.627134103936963e-59,0.0,0.0,70.0,255.0,255.0,255.0
556,27.8,-8.587725620602152,2.635829539737122e-60,-6.000000000000012,-0.7482714578294924,2.7120322381018325e-59,0.0,0.008198037218143384,-2.107229545075378e-58,0.0,0.0,70.0,255.0,255.0,255.0
557,27.85,-8.625128999285165,3.7494015138964036e-60,-6.000000000000012,-0.7478484409365826,7.676125219439746e-60,0.0,0.00880028690630752,-5.5694268565355074e-58,0.0,0.0,70.0,255.0,255.0,255.0
558,27.900000000000002,-8.66251046469581,3.4034420616810964e-60,-6.000000000000012,-0.7473914291388617,-2.8573946184336753e-59,0.0,0.009536500107110157,-8.04256942710134e-58,0.0,0.0,70.0,255.0,255.0,255.0
559,27.950000000000003,-8.699868142199051,8.920068954627283e-61,-6.000000000000012,-0.7468947909258716,-7.274956905157366e-59,0.0,0.010355718756649424,-7.87166203941888e-58,0.0,0.0,70.0,255.0,255.0,255.0
560,28.0,-8.737199943788397,-3.87151484347627e-60,-6.000000000000012,-0.7463558572631968,-1.0729056657852557e-58,0.0,0.011204132893105623,-2.846485199203408e-58,0.0,0.0,70.0,255.0,255.0,255.0
561,28.05,-8.77450372792537,-9.837049762389828e-60,-6.000000000000012,-0.7457743776365611,-1.0121442104360774e-58,0.0,0.012044291950452646,7.864287725431561e-58,0.0,0.0,70.0,255.0,255.0,255.0
562,28.1,-8.811777381552053,-1.3992956947837046e-59,-6.000000000000012,-0.7451514280681515,-2.8647689324209945e-59,0.0,0.012844998237859784,2.0785383997629134e-57,0.0,0.0,70.0,255.0,255.0,255.0
563,28.150000000000002,-8.849018870732186,-1.2701818694810823e-59,-6.000000000000012,-0.7444898778127751,1.0663941893268363e-58,0.0,0.013564219468165106,3.001527772534232e-57,0.0,0.0,70.0,255.0,255.0,255.0
564,28.200000000000003,-8.88622636933333,-3.329015054568683e-60,-6.000000000000012,-0.743795006121335,2.715050879292133e-58,0.0,0.014162368385228774,2.9377442671122507e-57,0.0,0.0,70.0,255.0,255.0,255.0
565,28.25,-8.92339837134432,1.4448690098110511e-59,-6.000000000000012,-0.7430736409742522,4.004138456439087e-58,0.0,0.014623800915636309,1.062322738641994e-57,0.0,0.0,70.0,255.0,255.0,255.0
566,28.3,-8.960533733430756,3.671236950982219e-59,-6.000000000000012,-0.7423326260297713,3.777373617934127e-58,0.0,0.01494376934090269,-2.9349921356650856e-57,0.0,0.0,70.0,255.0,255.0,255.0
567,28.35,-8.997631633947297,5.222242627745178e-59,-6.000000000000012,-0.741579264040162,1.0691463207740008e-58,0.0,0.015103263264393263,-7.757210913398104e-57,0.0,0.0,70.0,255.0,255.0,255.0
568,28.400000000000002,-9.034691659834772,4.74038327175622e-59,-6.000000000000012,-0.740822299703332,-3.979837295463976e-58,0.0,0.015084757217209699,-1.1201854147426793e-56,0.0,0.0,70.0,255.0,255.0,255.0
569,28.450000000000003,-9.07171386391763,1.2424053322812016e-59,-6.000000000000012,-0.740070788318441,-1.0132707826652793e-57,0.0,0.014887208634917215,-1.0963810864507112e-56,0.0,0.0,70.0,255.0,255.0,255.0
570,28.5,-9.108698738666616,-5.3923245548965744e-59,-6.000000000000012,-0.7393335788398403,-1.494364815997109e-57,0.0,0.014492738037041875,-3.964642434647634e-57,0.0,0.0,70.0,255.0,255.0,255.0
571,28.55,-9.145647221801614,-1.370124282768989e-58,-6.000000000000012,-0.7386215145147368,-1.4097350261300428e-57,0.0,0.013913031619239291,1.0953539770117188e-56,0.0,0.0,70.0,255.0,255.0,255.0
572,28.6,-9.18256089011809,-1.9489674816197e-58,-6.000000000000012,-0.7379422756779164,-3.9901083898539016e-58,0.0,0.013300083901945925,2.8950305253829494e-56,0.0,0.0,70.0,255.0,255.0,255.0
573,28.650000000000002,-9.219441449369405,-1.769135121754379e-58,-6.000000000000012,-0.7372915061245422,1.4852954992529066e-57,0.0,0.012900294785467281,4.180588881717294e-56,0.0,0.0,70.0,255.0,255.0,255.0
574,28.700000000000003,-9.256290040730544,-4.636719823667935e-59,-6.000000000000012,-0.7366522461993696,3.781578042731904e-57,0.0,0.012954344860993672,4.09174991909162e-56,0.0,0.0,70.0,255.0,255.0,255.0
575,28.75,-9.293106673989342,2.0124429209775254e-58,-6.000000000000012,-0.7359960716384428,5.577045418344527e-57,0.0,0.01370119099259881,1.4796246999948533e-56,0.0,0.0,70.0,255.0,255.0,255.0
576,28.8,-9.329889647894388,5.113373435977734e-58,-6.000000000000012,-0.7352821271001098,5.261202742726757e-57,0.0,0.01523272889141225,-4.087916694480365e-56,0.0,0.0,70.0,255.0,255.0,255.0
577,28.85,-9.366634886699353,7.273645663704283e-58,-6.000000000000012,-0.7344727987493016,1.4891287238641607e-57,0.0,0.017289314880564177,-1.0804401010191985e-55,0.0,0.0,70.0,255.0,255.0,255.0
578,28.900000000000002,-9.403336927769319,6.602502159841895e-58,-6.000000000000012,-0.7335531956120533,-5.543198267465228e-57,0.0,0.019397793244024797,-1.5602170112126496e-55,0.0,0.0,70.0,255.0,255.0,255.0
579,28.950000000000003,-9.439990206260559,1.7304473962390545e-58,-6.000000000000012,-0.7325330194248991,-1.4113041388262337e-56,0.0,0.02107088977716387,-1.5270618589915765e-55,0.0,0.0,70.0,255.0,255.0,255.0
580,29.0,-9.476590229711809,-7.510539228420442e-58,-6.000000000000012,-0.731446106634337,-2.0813816857380994e-56,0.0,0.021830516641330178,-5.522034556514654e-56,0.0,0.0,70.0,255.0,255.0,255.0
581,29.05,-9.513134816923992,-1.9083369461141943e-57,-6.000000000000012,-0.7303499677607661,-1.963507594477699e-56,0.0,0.021448453747652252,1.5256312800909744e-55,0.0,0.0,70.0,255.0,255.0,255.0
582,29.1,-9.549625226487885,-2.7145615173197434e-57,-6.000000000000012,-0.7293012612595717,-5.557504056471251e-57,0.0,0.020197015549960895,4.0322573515385005e-55,0.0,0.0,70.0,255.0,255.0,255.0
583,29.150000000000002,-9.58606494304995,-2.4640873517613195e-57,-6.000000000000012,-0.72833026620577,2.0687497570608015e-56,0.0,0.01861585158575707,5.8228091566788686e-55,0.0,0.0,70.0,255.0,255.0,255.0
584,29.200000000000003,-9.622458253108462,-6.458117602589418e-58,-6.000000000000012,-0.727439676100996,5.267058751031744e-56,0.0,0.01726093052862865,5.6990724440571435e-55,0.0,0.0,70.0,255.0,255.0,255.0
585,29.25,-9.65880891066005,2.8029713992704243e-57,-6.000000000000012,-0.7266041731529072,7.767822201117946e-56,0.0,0.016684714469228368,2.0608513526063753e-55,0.0,0.0,70.0,255.0,255.0,255.0
586,29.3,-9.695118670423753,7.122010440859005e-57,-6.000000000000012,-0.7257712046540732,7.327910103638119e-56,0.0,0.017172803438292306,-5.6937334509158634e-55,0.0,0.0,70.0,255.0,255.0,255.0
587,29.35,-9.731386031125457,1.0130881502908544e-56,-6.000000000000012,-0.7248868928090779,2.074088750202082e-56,0.0,0.018508170706077465,-1.50485893051348e-54,0.0,0.0,70.0,255.0,255.0,255.0
588,29.400000000000002,-9.76760735970466,9.196099191061087e-57,-6.000000000000012,-0.7239203875834654,-7.720679201496684e-56,0.0,0.020234091786797137,-2.1731019615502819e-54,0.0,0.0,70.0,255.0,255.0,255.0
589,29.450000000000003,-9.803778069883803,2.4102023014118605e-57,-6.000000000000012,-0.7228634836303982,-1.965693086530074e-55,0.0,0.021891728433409696,-2.1269227917236995e-54,0.0,0.0,70.0,255.0,255.0,255.0
590,29.5,-9.8398937080677,-1.0460831674239654e-56,-6.000000000000012,-0.7217312147401245,-2.898990711873368e-55,0.0,0.02301869075012064,-7.691201954774032e-55,0.0,0.0,70.0,255.0,255.0,255.0
591,29.55,-9.875951191357816,-2.657970481732182e-56,-6.000000000000012,-0.7205616145553861,-2.734813282007477e-55,0.0,0.023368211288676832,2.1249302523572464e-54,0.0,0.0,70.0,255.0,255.0,255.0
592,29.6,-9.911949869523239,-3.780896449431443e-56,-6.000000000000012,-0.7193943936112568,-7.7406045951612135e-56,0.0,0.023100278316334766,5.61620998690007e-54,0.0,0.0,70.0,255.0,255.0,255.0
593,29.650000000000002,-9.947890630718941,-3.432030941248303e-56,-6.000000000000012,-0.7182515867237527,2.8813967048925927e-55,0.0,0.022556126253192588,8.110126930533244e-54,0.0,0.0,70.0,255.0,255.0,255.0
594,29.700000000000003,-9.983775028195614,-8.994997445388501e-57,-6.000000000000012,-0.7171387809859375,7.336066471017123e-55,0.0,0.022066328231495902,7.937783922489087e-54,0.0,0.0,70.0,255.0,255.0,255.0
595,29.75,-10.019604508817535,3.90403552976882e-56,-6.000000000000012,-0.7160449539006031,1.081918062738168e-54,0.0,0.02196443861599562,2.870395646648976e-54,0.0,0.0,70.0,255.0,255.0,255.0
596,29.8,-10.055379523585675,9.91968088284283e-56,-6.000000000000012,-0.714942337124338,1.0206462117666099e-54,0.0,0.022426985440482383,-7.930347664337404e-54,0.0,0.0,70.0,255.0,255.0,255.0
597,29.85,-10.091098742529969,1.411049764743492e-55,-6.000000000000012,-0.7138022553565548,2.8888329630442754e-55,0.0,0.023324375701605504,-2.09599810170868e-53,0.0,0.0,70.0,255.0,255.0,255.0
598,29.900000000000002,-10.12675974912133,1.2808513845887106e-55,-6.000000000000012,-0.7126098995541774,-1.0753518899420704e-54,0.0,0.02438858268583033,-3.0267405760582695e-53,0.0,0.0,70.0,255.0,255.0,255.0
599,29.950000000000003,-10.162359732485386,3.356978748014214e-56,-6.000000000000012,-0.7113633970879718,-2.737857279753842e-54,0.0,0.02536258568035521,-2.9624212898232647e-53,0.0,0.0,70.0,255.0,255.0,255.0
600,30.0,-10.197896088830127,-1.4570058951651313e-55,-6.000000000000012,-0.7100736409861419,-4.037773179765335e-54,0.0,0.025991620055165754,-1.0712462391118497e-53,0.0,0.0,70.0,255.0,255.0,255.0
601,30.05,-10.233367096584,-3.702075304963914e-55,-6.000000000000012,-0.7087642350824552,-3.8091035188656915e-54,0.0,0.026143986810289732,2.9596460404992364e-53,0.0,0.0,70.0,255.0,255.0,255.0
602,30.1,-10.268772512338373,-5.266109414030823e-55,-6.000000000000012,-0.7074592423051129,-1.0781271392660983e-54,0.0,0.025927626802335624,7.822371408144713e-53,0.0,0.0,70.0,255.0,255.0,255.0
603,30.150000000000002,-10.304113020814512,-4.780202444230012e-55,-6.000000000000012,-0.7061714724022217,4.013267889279021e-54,0.0,0.025564135075484273,1.1295949611179753e-52,0.0,0.0,70.0,255.0,255.0,255.0
604,30.200000000000003,-10.339389659578595,-1.252841524751802e-55,-6.000000000000012,-0.7049028287975645,1.0217822471913656e-53,0.0,0.025269902473823436,1.105590676704415e-52,0.0,0.0,70.0,255.0,255.0,255.0
605,30.25,-10.374603303694268,5.437620027683643e-55,-6.000000000000012,-0.7036444821548393,1.5069174656323173e-53,0.0,0.02525304386935545,3.997945391782501e-53,0.0,0.0,70.0,255.0,255.0,255.0
